city,common_name,count,mean_h
Franklin,White spruce,6,0.0
Franklin,Willow,3,0.0
Fresno,African sumac,6,0.0
Fresno,Aleppo pine,209,0.0
Fresno,American sycamore,54,0.0
Fresno,Atlas cedar,17,0.0
Fresno,Australian willow,1,0.0
Fresno,Avocado species,1,0.0
Fresno,Bay laurel,43,0.0
Fresno,Black locust,1,0.0
Fresno,Black tupelo,15,0.0
Fresno,California live oak coastal live oak,93,0.0
Fresno,California palm,4,0.0
Fresno,California peppertree,1,0.0
Fresno,Callery pear,55,0.0
Fresno,Camphor tree,153,0.0
Fresno,Canary pine,127,0.0
Fresno,Carolina cherry laurel,4,0.0
Fresno,Cheesewood,3,0.0
Fresno,Chinese elm,444,0.0
Fresno,Chinese pistache,713,0.0
Fresno,Chinese privet,1,0.0
Fresno,Coast redwood,124,0.0
Fresno,Common crapemyrtle,156,0.0
Fresno,Common fig,1,0.0
Fresno,Cork oak,137,0.0
Fresno,Deodar cedar,749,0.0
Fresno,Eastern redbud,3,0.0
Fresno,European white birch,4,0.0
Fresno,Evergreen pear,3,0.0
Fresno,Fern pine,19,0.0
Fresno,Flowering dogwood,13,0.0
Fresno,Fremont cottonwood,44,0.0
Fresno,Ginkgo,331,0.0
Fresno,Golden dewdrop,1,0.0
Fresno,Goldenrain tree,4,0.0
Fresno,Holly oak,97,0.0
Fresno,Italian cypress,198,0.0
Fresno,Italian stone pine,238,0.0
Fresno,Japanese blueberry,37,0.0
Fresno,Japanese flowering crabapple,3,0.0
Fresno,Japanese maple,35,0.0
Fresno,Japanese zelkova,126,0.0
Fresno,Keith davey pistache,3,0.0
Fresno,Lemon bottlebrush,1,0.0
Fresno,London planetree,294,0.0
Fresno,Magnolia species,5,0.0
Fresno,Mondell pine,201,0.0
Fresno,Natchez crape myrtle,28,0.0
Fresno,Northern hackberry,152,0.0
Fresno,Not specified,174,0.0
Fresno,Oak species,4,0.0
Fresno,Oklahoma redbud,36,0.0
Fresno,Oleander,1,0.0
Fresno,Pear species,1,0.0
Fresno,Pin oak,1,0.0
Fresno,Pine species,99,0.0
Fresno,Plum cherry fruit species,3,0.0
Fresno,Purple leaf plum,5,0.0
Fresno,Red maple,16,0.0
Fresno,Scarlet oak,397,0.0
Fresno,Shumard oak,84,0.0
Fresno,Southern live oak,232,0.0
Fresno,Sweetgum,6,0.0
Fresno,Tallowtree,60,0.0
Fresno,Tribute bench,15,0.0
Fresno,Valley oak,588,0.0
Fresno,Western redbud,10,0.0
Fresno,Western sycamore,60,0.0
Fresno,White alder,4,0.0
Fresno,White ash,8,0.0
Fresno,White mulberry,1,0.0
Fresno,Xylosma,3,0.0
Fresno,Yew pine,1,0.0
Garden Grove,Acacia species,1,49.2126
Garden Grove,Acer paxii,3,65.6168
Garden Grove,Afghan pine,10,59.05512
Garden Grove,African red alder,1,49.2126
Garden Grove,African sumac,4,49.2126
Garden Grove,Aleppo pine,13,83.28286153846155
Garden Grove,American sweetgum,190,90.13676210526317
Garden Grove,Apricot,4,49.2126
Garden Grove,Areca palm,8,49.2126
Garden Grove,Arizona ash,15,98.4252
Garden Grove,Australian tea tree,1,49.2126
Garden Grove,Australian willow,12,73.8189
Garden Grove,Avocado,33,74.56454545454545
Garden Grove,Bailey acacia,1,98.4252
Garden Grove,Bismarck palm,11,67.10809090909092
Garden Grove,Black locust,5,78.74016
Garden Grove,Blue gum,7,98.4252
Garden Grove,Blue oak,1,98.4252
Garden Grove,Bo tree,1,98.4252
Garden Grove,Bottle tree,8,98.4252
Garden Grove,Bradford pear,1,98.4252
Garden Grove,Brazilian pepper,172,96.70848139534884
Garden Grove,Brisbane box,1159,96.13229197584124
Garden Grove,Bronze loquat,303,74.5497801980198
Garden Grove,Brush cherry,3,82.021
Garden Grove,Cajeput tree,23,98.42520000000002
Garden Grove,California fan palm,4,86.12205
Garden Grove,California pepper,14,70.30371428571429
Garden Grove,California sycamore,15,98.4252
Garden Grove,Camphor tree,58,88.2432827586207
Garden Grove,Canary island date palm,14,80.84927142857143
Garden Grove,Canary island pine,127,96.48769606299213
Garden Grove,Cape chestnut,31,63.500129032258066
Garden Grove,Cape pittosporum,2,98.4252
Garden Grove,Carob,20,83.66141999999999
Garden Grove,Carolina laurel cherry,13,90.85403076923077
Garden Grove,Carrotwood,1091,97.2523974335472
Garden Grove,Catalina cherry,4,61.515750000000004
Garden Grove,Cedar blue atlas,2,98.4252
Garden Grove,Champaca,1,98.4252
Garden Grove,Cherimoya,3,82.021
Garden Grove,Chilean mesquite,1,49.2126
Garden Grove,China doll,1,98.4252
Garden Grove,Chinaberry,2,98.4252
Garden Grove,Chinese elm,48,96.37467500000001
Garden Grove,Chinese flame tree,108,97.05818333333335
Garden Grove,Chinese fountain palm,1,49.2126
Garden Grove,Chinese hackberry,2,98.4252
Garden Grove,Chinese hibiscus,1,98.4252
Garden Grove,Chinese juniper,6,82.021
Garden Grove,Chinese pistache,11,58.16034545454546
Garden Grove,Chinese tallow tree,1,98.4252
Garden Grove,Chitalpa,4,98.4252
Garden Grove,Cliff date palm,2,98.4252
Garden Grove,Clustered fishtail palm,5,68.89764
Garden Grove,Coast live oak,31,61.912625806451615
Garden Grove,Coast redwood,3,98.4252
Garden Grove,Cockspur coral tree,2,98.4252
Garden Grove,Cork oak,1,98.4252
Garden Grove,Crape myrtle,2340,78.97150128205128
Garden Grove,Cuban royal palm,4,86.12205
Garden Grove,Danicer pear,1,98.4252
Garden Grove,Date palm,16,95.3494125
Garden Grove,Dead tree,1,98.4252
Garden Grove,Deodar cedar,11,67.10809090909092
Garden Grove,Desert gum,2,98.4252
Garden Grove,Desert willow,5,88.58268000000001
Garden Grove,Dracaena,9,54.68066666666667
Garden Grove,Dragon tree,1,49.2126
Garden Grove,Eastern dogwood,2,49.2126
Garden Grove,Eastern redbud,6,82.021
Garden Grove,Edible apple,1,49.2126
Garden Grove,Edible fig,4,73.8189
Garden Grove,Edible loquat,22,58.16034545454546
Garden Grove,English walnut,3,82.021
Garden Grove,European white birch,20,73.81890000000001
Garden Grove,Evergreen pear,590,93.33711762711864
Garden Grove,Fern pine,48,84.071525
Garden Grove,Fiddleleaf fig,3,82.021
Garden Grove,Fig,2,49.2126
Garden Grove,Firewheel tree,2,49.2126
Garden Grove,Flaxleaf paperbark,1,98.4252
Garden Grove,Flooded gum,2,98.4252
Garden Grove,Floss tree silk,22,89.47745454545455
Garden Grove,Flowering gum fruit red lg.,1,98.4252
Garden Grove,Forest pansy redbud,3,65.6168
Garden Grove,Foxtail palm,9,65.6168
Garden Grove,Frasers photinia,4,73.8189
Garden Grove,Giant bird of paradise,3,98.4252
Garden Grove,Glossy privet,173,95.86500693641618
Garden Grove,Gold medallion tree,18,57.4147
Garden Grove,Golden trumpet tree,4,49.2126
Garden Grove,Goldenrain tree,5,68.89764
Garden Grove,Grapefruit,5,49.2126
Garden Grove,Guadalupe palm,8,61.515750000000004
Garden Grove,Guamuchil,2,98.4252
Garden Grove,Guava,4,49.2126
Garden Grove,Himalayan pittosporum,1,98.4252
Garden Grove,Holly oak,37,90.44477837837837
Garden Grove,Hollywood juniper,52,94.63961538461538
Garden Grove,Honey locust,1,98.4252
Garden Grove,Hopseed,10,78.74016
Garden Grove,Incense cedar,1,49.2126
Garden Grove,Indian hawthorne,66,49.2126
Garden Grove,Indian laurel fig,47,85.86028085106383
Garden Grove,Italian alder,3,98.4252
Garden Grove,Italian cypress,22,93.95132727272727
Garden Grove,Italian stone pine,24,77.91995
Garden Grove,Jacaranda,226,96.029896460177
Garden Grove,Japanese black pine,59,73.40184406779662
Garden Grove,Japanese flowering cherry,23,49.21260000000001
Garden Grove,Japanese maple,12,61.515750000000004
Garden Grove,Japanese pagoda tree,1,98.4252
Garden Grove,Japanese persimmon,2,49.2126
Garden Grove,Japanese privet,2,49.2126
Garden Grove,Jerusalem thorn,8,79.97047500000001
Garden Grove,Jujube,2,49.2126
Garden Grove,Kaffir plum,2,73.8189
Garden Grove,Kaffirboom coral tree,5,78.74016
Garden Grove,King palm,559,61.00953810375671
Garden Grove,Knobcone pine,1,49.2126
Garden Grove,Kwanzan cherry,1,49.2126
Garden Grove,Laurustinus,2,98.4252
Garden Grove,Leaf plum purple,36,53.31365
Garden Grove,Leafed snailseed laurel,13,87.06844615384615
Garden Grove,Leafed sweetgum round,30,85.30184000000001
Garden Grove,Lemon,4,49.2126
Garden Grove,Lemon bottlebrush,165,95.14436
Garden Grove,Leyland cypress,3,82.021
Garden Grove,Little gem magnolia,1,98.4252
Garden Grove,London plane,346,98.14073410404625
Garden Grove,Lychee,1,98.4252
Garden Grove,Maidenhair tree,21,74.99062857142857
Garden Grove,Majesty palm,82,52.21336829268293
Garden Grove,Mayten tree,3,98.4252
Garden Grove,Mediterranean fan palm,2,49.2126
Garden Grove,Melaleuca,1,98.4252
Garden Grove,Mesquite,1,98.4252
Garden Grove,Mexican blue palm,2,73.8189
Garden Grove,Mexican fan palm,44,89.47745454545455
Garden Grove,Michelia,5,78.74016
Garden Grove,Modesto ash,12,98.4252
Garden Grove,Monterey pine,8,79.97047500000001
Garden Grove,Moreton bay fig,3,98.4252
Garden Grove,Muskogee crape myrtle,1,49.2126
Garden Grove,Myoporum,2,49.2126
Garden Grove,Naked coral tree,3,82.021
Garden Grove,New zealand christmas tree,43,88.12488837209303
Garden Grove,Norfolk island pine,27,83.8436888888889
Garden Grove,Oleander,1,49.2126
Garden Grove,Olive,26,81.39006923076923
Garden Grove,Orange,8,61.515750000000004
Garden Grove,Oriental arborvitae,93,87.84184516129032
Garden Grove,Ornamental pear,455,77.55040483516484
Garden Grove,Palm,1,98.4252
Garden Grove,Palmetto,1,49.2126
Garden Grove,Paradise palm,16,67.667325
Garden Grove,Peach,72,49.2126
Garden Grove,Pecan,1,98.4252
Garden Grove,Peppermint tree,10,78.74016
Garden Grove,Pindo palm,5,68.89764
Garden Grove,Pink melaleuca,1,49.2126
Garden Grove,Pink trumpet tree,9,71.08486666666667
Garden Grove,Plum,5,49.2126
Garden Grove,Pomegranate,1,98.4252
Garden Grove,Ponytail palm,2,49.2126
Garden Grove,Primrose tree,3,98.4252
Garden Grove,Purple crape myrtle,1,49.2126
Garden Grove,Purple orchid tree,87,92.20291724137931
Garden Grove,Pygmy date palm,2,49.2126
Garden Grove,Queen palm,865,77.31783052023121
Garden Grove,Queensland pittosporum,7,98.4252
Garden Grove,Queensland umbrella tree,2,98.4252
Garden Grove,Raywood ash,9,71.08486666666667
Garden Grove,Red flowering gum,20,98.4252
Garden Grove,Red gum,2,98.4252
Garden Grove,Red ironbark,8,98.4252
Garden Grove,Redbud,2,49.2126
Garden Grove,Rubber tree,3,49.2126
Garden Grove,Saucer magnolia,4,49.2126
Garden Grove,Sawtooth zelkova,2,98.4252
Garden Grove,Scented gum lemon,39,98.4252
Garden Grove,Shamel ash,4,86.12205
Garden Grove,Shell macadamia smooth,5,88.58268000000001
Garden Grove,Shoestring acacia,1,49.2126
Garden Grove,Silk tree,4,73.8189
Garden Grove,Silver dollar gum,6,90.2231
Garden Grove,Silver maple,11,85.00358181818181
Garden Grove,Smoothbark arizona cypress,6,73.8189
Garden Grove,Southern magnolia,570,89.10070736842106
Garden Grove,Spanish dagger,10,88.58268000000001
Garden Grove,Spiny fiber palm,1,49.2126
Garden Grove,Spotted gum,4,98.4252
Garden Grove,Strawberry guava,2,73.8189
Garden Grove,Strawberry tree,3,98.4252
Garden Grove,Stump,101,13.155843564356434
Garden Grove,Swamp mahogony,3,98.4252
Garden Grove,Sweet acacia,2,49.2126
Garden Grove,Sweet bay,1,98.4252
Garden Grove,Sweet cherry,3,82.021
Garden Grove,Sweetshade,45,97.33158666666667
Garden Grove,Tangerine,2,49.2126
Garden Grove,Tea tree,2,49.2126
Garden Grove,Tipu,19,77.7041052631579
Garden Grove,Toyon,3,49.2126
Garden Grove,Tree of heaven,7,49.2126
Garden Grove,Triangle palm,7,63.27334285714286
Garden Grove,Trident maple,1,98.4252
Garden Grove,Tulip tree,4,98.4252
Garden Grove,Victorian box,27,94.77982222222224
Garden Grove,Walnut,1,98.4252
Garden Grove,Water gum,18,92.95713333333333
Garden Grove,Weeping bottlebrush,17,92.63548235294118
Garden Grove,Weeping fig,107,74.50879626168225
Garden Grove,Weeping willow,4,73.8189
Garden Grove,Western catalpa,2,73.8189
Garden Grove,Western redbud,9,49.2126
Garden Grove,White alder,10,93.50394
Garden Grove,White crape myrtle,1,49.2126
Garden Grove,White mulberry,37,86.45456756756757
Garden Grove,White sapote,1,98.4252
Garden Grove,Wilson holly,1,49.2126
Garden Grove,Windmill palm,14,91.39482857142858
Garden Grove,Xylosma,75,83.333336
Garden Grove,Yellow elder,3,65.6168
Garden Grove,Yellow oleander,2,49.2126
Garden Grove,Yew pine,19,98.4252
Glendale,American (basswood) linden,28,0.0
Glendale,American elm,4,0.0
Glendale,Apple,1,0.0
Glendale,Arborvitae,14,0.0
Glendale,Ash,4,0.0
Glendale,Balsam fir,6,0.0
Glendale,Black ash,15,0.0
Glendale,Black spruce,1,0.0
Glendale,Black walnut,77,0.0
Glendale,Black willow,2,0.0
Glendale,Blue spruce,7,0.0
Glendale,Boxelder,1,0.0
Glendale,Bur oak,12,0.0
Glendale,Butternut,1,0.0
Glendale,Callery pear,26,0.0
Glendale,Catalpa,13,0.0
Glendale,Chestnut horse,1,0.0
Glendale,Common hackberry,83,0.0
Glendale,Crabapple,49,0.0
Glendale,Dawn redwood,1,0.0
Glendale,Elm,2,0.0
Glendale,English oak,1,0.0
Glendale,European ash,1,0.0
Glendale,European larch,16,0.0
Glendale,Fir douglas,5,0.0
Glendale,Freeman maple,4,0.0
Glendale,Green ash,442,0.0
Glendale,Green hawthorn,1,0.0
Glendale,Hawthorn,29,0.0
Glendale,Honeylocust,49,0.0
Glendale,Japanese tree lilac,4,0.0
Glendale,Kentucky coffeetree,2,0.0
Glendale,Littleleaf linden,19,0.0
Glendale,Maple,3,0.0
Glendale,Mulberry,4,0.0
Glendale,Norway maple,175,0.0
Glendale,Norway spruce,12,0.0
Glendale,Oak,2,0.0
Glendale,Paper birch,22,0.0
Glendale,Pear,6,0.0
Glendale,Pine,21,0.0
Glendale,Poplar,1,0.0
Glendale,Quaking aspen,3,0.0
Glendale,Red maple,2,0.0
Glendale,Red oak,116,0.0
Glendale,Red pine,45,0.0
Glendale,Scots pine,5,0.0
Glendale,Shagbark hickory,2,0.0
Glendale,Silver maple,111,0.0
Glendale,Spruce,1,0.0
Glendale,Sugar maple,186,0.0
Glendale,Swamp white oak,10,0.0
Glendale,Tilia,10,0.0
Glendale,Tree of heaven,1,0.0
Glendale,White ash,57,0.0
Glendale,White oak,3,0.0
Glendale,White pine,1,0.0
Glendale,White spruce,12,0.0
Glendale,Willow,4,0.0
Grand Rapids,Alberta spruce,2,0.0
Grand Rapids,Allegheny serviceberry,5,0.0
Grand Rapids,American basswood,584,0.0
Grand Rapids,American beech,35,0.0
Grand Rapids,American elm,347,0.0
Grand Rapids,American fringe tree,3,0.0
Grand Rapids,American hornbeam,55,0.0
Grand Rapids,American persimmon,1,0.0
Grand Rapids,American plum,1,0.0
Grand Rapids,American sycamore,2977,0.0
Grand Rapids,Amur corktree,159,0.0
Grand Rapids,Amur honeysuckle,1,0.0
Grand Rapids,Amur maple,89,0.0
Grand Rapids,Austrian pine,311,0.0
Grand Rapids,Autumn blaze maple,45,0.0
Grand Rapids,Autumn brilliance serviceberry,3,0.0
Grand Rapids,Baldcypress,11,0.0
Grand Rapids,Balsam fir,65,0.0
Grand Rapids,Balsam poplar,2,0.0
Grand Rapids,Bigtooth aspen,3,0.0
Grand Rapids,Bitternut hickory,29,0.0
Grand Rapids,Black cherry,135,0.0
Grand Rapids,Black locust,303,0.0
Grand Rapids,Black maple,4,0.0
Grand Rapids,Black oak,839,0.0
Grand Rapids,Black tupelo,61,0.0
Grand Rapids,Black walnut,364,0.0
Grand Rapids,Black willow,16,0.0
Grand Rapids,Blue ash,1,0.0
Grand Rapids,Blue spruce,760,0.0
Grand Rapids,Bowhall' red maple,3,0.0
Grand Rapids,Boxelder,186,0.0
Grand Rapids,Brandywine red maple,7,0.0
Grand Rapids,Bur oak,147,0.0
Grand Rapids,Callery pear,1662,0.0
Grand Rapids,Canada red cherry,1,0.0
Grand Rapids,Cherry plum,83,0.0
Grand Rapids,Chinese fringe tree,2,0.0
Grand Rapids,Chinquapin oak,2,0.0
Grand Rapids,Cleveland select' ornamental pear,7,0.0
Grand Rapids,Cockspur hawthorn,229,0.0
Grand Rapids,Colorado blue spruce,51,0.0
Grand Rapids,Common chokecherry,6,0.0
Grand Rapids,Common lilac,2,0.0
Grand Rapids,Common pear,37,0.0
Grand Rapids,Corkscrew hazel,1,0.0
Grand Rapids,Corkscrew willow,2,0.0
Grand Rapids,Cornelian cherry,2,0.0
Grand Rapids,Crabapple,694,0.0
Grand Rapids,Cucumber magnolia,1,0.0
Grand Rapids,Dawn redwood,31,0.0
Grand Rapids,Deborah maple,7,0.0
Grand Rapids,Douglas fir,79,0.0
Grand Rapids,Downy serviceberry,148,0.0
Grand Rapids,Dragon tree,1,0.0
Grand Rapids,Eastern cottonwood,216,0.0
Grand Rapids,Eastern hemlock,51,0.0
Grand Rapids,Eastern hophornbeam,56,0.0
Grand Rapids,Eastern red cedar,87,0.0
Grand Rapids,Eastern redbud,272,0.0
Grand Rapids,Eastern serviceberry,5,0.0
Grand Rapids,Eastern white pine,592,0.0
Grand Rapids,Edible apple species,51,0.0
Grand Rapids,Empire apple,1,0.0
Grand Rapids,English oak,386,0.0
Grand Rapids,English walnut,5,0.0
Grand Rapids,European ash,77,0.0
Grand Rapids,European beech,13,0.0
Grand Rapids,European buckthorn,56,0.0
Grand Rapids,European hornbeam,87,0.0
Grand Rapids,European horsechestnut,264,0.0
Grand Rapids,European mountain ash,49,0.0
Grand Rapids,European white birch,4,0.0
Grand Rapids,Flowering dogwood,111,0.0
Grand Rapids,Forest pansy redbud,1,0.0
Grand Rapids,Freeman maple,320,0.0
Grand Rapids,Freeman maple autumn blaze,4,0.0
Grand Rapids,Frontier' elm,2,0.0
Grand Rapids,Fugi apple,2,0.0
Grand Rapids,Gala apple,1,0.0
Grand Rapids,Ginkgo,570,0.0
Grand Rapids,Goldenrain tree,158,0.0
Grand Rapids,Gray birch,49,0.0
Grand Rapids,Green ash,2057,0.0
Grand Rapids,Green mountain' maple,2,0.0
Grand Rapids,Green vase' zelkova,13,0.0
Grand Rapids,Green weeping false cypress,1,0.0
Grand Rapids,Hardy rubber tree,108,0.0
Grand Rapids,Hazel american witch,1,0.0
Grand Rapids,Hedge maple,1194,0.0
Grand Rapids,Hickory,1,0.0
Grand Rapids,Higan cherry,33,0.0
Grand Rapids,Hinoki false cypress,2,0.0
Grand Rapids,Honeycrisp apple,2,0.0
Grand Rapids,Honeylocust,47,0.0
Grand Rapids,Horse chestnut,6,0.0
Grand Rapids,Hybrid elm,945,0.0
Grand Rapids,Jack pine,3,0.0
Grand Rapids,Japanese cedar,1,0.0
Grand Rapids,Japanese maple,37,0.0
Grand Rapids,Japanese pagoda,186,0.0
Grand Rapids,Japanese tree lilac,602,0.0
Grand Rapids,Japanese white pine,4,0.0
Grand Rapids,Japanese yew,3,0.0
Grand Rapids,Japanese zelkova,541,0.0
Grand Rapids,Katsura tree,50,0.0
Grand Rapids,Kentucky coffeetree,263,0.0
Grand Rapids,Kousa dogwood,69,0.0
Grand Rapids,Kwanzan cherry,180,0.0
Grand Rapids,Leaf pine long,1,0.0
Grand Rapids,Littleleaf linden,3033,0.0
Grand Rapids,Lombardy poplar,5,0.0
Grand Rapids,London plane,2,0.0
Grand Rapids,London planetree hybrid,1930,0.0
Grand Rapids,Manchurian maackia,42,0.0
Grand Rapids,Maple,5,0.0
Grand Rapids,Mimosa,2,0.0
Grand Rapids,Miyabei maple,1,0.0
Grand Rapids,Mockernut hickory,4,0.0
Grand Rapids,Morton glossy elm,7,0.0
Grand Rapids,Mugho pine,3,0.0
Grand Rapids,Northern catalpa,196,0.0
Grand Rapids,Northern hackberry,645,0.0
Grand Rapids,Northern red oak,632,0.0
Grand Rapids,Northern white cedar,248,0.0
Grand Rapids,Norway maple,20426,0.0
Grand Rapids,Norway spruce,819,0.0
Grand Rapids,Not specified,426,0.0
Grand Rapids,Oak,3,0.0
Grand Rapids,Oakleaf mountain ash,1,0.0
Grand Rapids,October glory maple,47,0.0
Grand Rapids,Ohio buckeye,23,0.0
Grand Rapids,Oriental arborvitae,3,0.0
Grand Rapids,Oriental linden,7,0.0
Grand Rapids,Osage orange,2,0.0
Grand Rapids,Pacific sunset maple,3,0.0
Grand Rapids,Paper birch,96,0.0
Grand Rapids,Paperbark maple,3,0.0
Grand Rapids,Peach,13,0.0
Grand Rapids,Pignut hickory,13,0.0
Grand Rapids,Pin oak,736,0.0
Grand Rapids,Pine,1,0.0
Grand Rapids,Plum,247,0.0
Grand Rapids,Ponderosa pine,1,0.0
Grand Rapids,Prairie fire crabapple,2,0.0
Grand Rapids,Princess tree,1,0.0
Grand Rapids,Purple beech,3,0.0
Grand Rapids,Pussy willow,12,0.0
Grand Rapids,Quaking aspen,5,0.0
Grand Rapids,Red delicious apple,1,0.0
Grand Rapids,Red horsechestnut,19,0.0
Grand Rapids,Red maple,4523,0.0
Grand Rapids,Red mulberry,29,0.0
Grand Rapids,River birch,156,0.0
Grand Rapids,Royal ann cherry,3,0.0
Grand Rapids,Royal purple smoke tree,3,0.0
Grand Rapids,Russian olive,4,0.0
Grand Rapids,Santa rosa rlum,2,0.0
Grand Rapids,Sassafras,34,0.0
Grand Rapids,Saucer magnolia,19,0.0
Grand Rapids,Sawara false cypress,7,0.0
Grand Rapids,Sawtooth oak,32,0.0
Grand Rapids,Scarlet oak,7,0.0
Grand Rapids,Scotch elm,1,0.0
Grand Rapids,Scotch pine,83,0.0
Grand Rapids,Shagbark hickory,111,0.0
Grand Rapids,Sharon of rose,10,0.0
Grand Rapids,Shingle oak,61,0.0
Grand Rapids,Siberian elm,530,0.0
Grand Rapids,Silver linden,191,0.0
Grand Rapids,Silver maple,2554,0.0
Grand Rapids,Skunkbush sumac,3,0.0
Grand Rapids,Skyline' honey locust,5,0.0
Grand Rapids,Slippery elm,42,0.0
Grand Rapids,Smoke tree,22,0.0
Grand Rapids,Spruce,6,0.0
Grand Rapids,Star magnolia,4,0.0
Grand Rapids,Sugar maple,3954,0.0
Grand Rapids,Sugar tyme' crabapple,10,0.0
Grand Rapids,Summercrisp pear,2,0.0
Grand Rapids,Swamp white oak,492,0.0
Grand Rapids,Sweet cherry,1,0.0
Grand Rapids,Sweetbay,1,0.0
Grand Rapids,Sweetgum,517,0.0
Grand Rapids,Sycamore maple,40,0.0
Grand Rapids,Tamarack,64,0.0
Grand Rapids,Tangy green apple,1,0.0
Grand Rapids,Tatar maple,338,0.0
Grand Rapids,Thornless hawthorn,89,0.0
Grand Rapids,Thornless honeylocust,5758,0.0
Grand Rapids,Tree of heaven,145,0.0
Grand Rapids,Trident maple,1,0.0
Grand Rapids,Tulip tree,148,0.0
Grand Rapids,Turkish filbert,71,0.0
Grand Rapids,Upright european hornbeam,13,0.0
Grand Rapids,Valley forge' elm,3,0.0
Grand Rapids,Washington hawthorn,6,0.0
Grand Rapids,Weeping mulberry,5,0.0
Grand Rapids,Weeping white pine,1,0.0
Grand Rapids,Weeping willow,6,0.0
Grand Rapids,White ash,249,0.0
Grand Rapids,White fir,13,0.0
Grand Rapids,White mulberry,284,0.0
Grand Rapids,White oak,1419,0.0
Grand Rapids,White poplar,3,0.0
Grand Rapids,White spruce,197,0.0
Grand Rapids,Winter king' hawthorn,9,0.0
Grand Rapids,Yellowwood,66,0.0
Grand Rapids,Yew,10,0.0
Grand Rapids,Zelkova,3,0.0
Grand Rapids,autumn brilliance serviceberry,30,0.0
Grand Rapids,tree,16,0.0
Granger,American basswood,1,0.0
Granger,American elm,1,0.0
Granger,American sycamore,4,0.0
Granger,Amur maple,2,0.0
Granger,Apple,15,0.0
Granger,Ash,1,0.0
Granger,Birch,6,0.0
Granger,Black maple,1,0.0
Granger,Black poplar,1,0.0
Granger,Black walnut,3,0.0
Granger,Blue spruce,4,0.0
Granger,Bur oak,6,0.0
Granger,Cherry plum,2,0.0
Granger,Cottonwood,1,0.0
Granger,Eastern red cedar,5,0.0
Granger,Eastern redbud,1,0.0
Granger,Eastern white pine,5,0.0
Granger,Green ash,46,0.0
Granger,Kentucky coffeetree,1,0.0
Granger,Littleleaf linden,2,0.0
Granger,Maple,2,0.0
Granger,Mulberry,2,0.0
Granger,Northern hackberry,7,0.0
Granger,Northern red oak,11,0.0
Granger,Norway maple,12,0.0
Granger,Norway spruce,1,0.0
Granger,Ohio buckeye,1,0.0
Granger,Pear,7,0.0
Granger,Pin oak,1,0.0
Granger,Ponderosa pine,1,0.0
Granger,Red maple,6,0.0
Granger,Scotch pine,6,0.0
Granger,Silver maple,21,0.0
Granger,Spruce,5,0.0
Granger,Sugar maple,5,0.0
Granger,Swamp white oak,9,0.0
Granger,White ash,6,0.0
Granger,White oak,6,0.0
Greendale,American (basswood) linden,14,0.0
Greendale,American elm,2,0.0
Greendale,Amur corktree,1,0.0
Greendale,Apple,2,0.0
Greendale,Ash,8,0.0
Greendale,Black cherry,3,0.0
Greendale,Black locust,7,0.0
Greendale,Black walnut,6,0.0
Greendale,Black willow,2,0.0
Greendale,Blue spruce,1,0.0
Greendale,Boxelder,2,0.0
Greendale,Bur oak,10,0.0
Greendale,Callery pear,3,0.0
Greendale,Cherry or plum,2,0.0
Greendale,Chestnut horse,2,0.0
Greendale,Common hackberry,27,0.0
Greendale,Crabapple,14,0.0
Greendale,Elm,2,0.0
Greendale,English oak,3,0.0
Greendale,Freeman maple,1,0.0
Greendale,Green ash,31,0.0
Greendale,Hawthorn,10,0.0
Greendale,Honeylocust,8,0.0
Greendale,Kentucky coffeetree,4,0.0
Greendale,Littleleaf linden,6,0.0
Greendale,Maple,1,0.0
Greendale,Mugo pine,1,0.0
Greendale,Musclewood,1,0.0
Greendale,Norway maple,4,0.0
Greendale,Norway spruce,5,0.0
Greendale,Paper birch,1,0.0
Greendale,Ponderosa pine,3,0.0
Greendale,Red maple,1,0.0
Greendale,Red oak,12,0.0
Greendale,Red pine,17,0.0
Greendale,Scots pine,16,0.0
Greendale,Shagbark hickory,1,0.0
Greendale,Silver maple,2,0.0
Greendale,Sugar maple,12,0.0
Greendale,Swamp white oak,4,0.0
Greendale,Sycamore,1,0.0
Greendale,Tamarack,3,0.0
Greendale,Tilia,2,0.0
Greendale,White ash,8,0.0
Greendale,White spruce,3,0.0
Greendale,Willow,1,0.0
Greenfield,American (basswood) linden,17,0.0
Greenfield,American beech,2,0.0
Greenfield,American elm,2,0.0
Greenfield,Amur maple,2,0.0
Greenfield,Arborvitae,8,0.0
Greenfield,Ash,4,0.0
Greenfield,Black walnut,7,0.0
Greenfield,Blue spruce,2,0.0
Greenfield,Bur oak,2,0.0
Greenfield,Catalpa,1,0.0
Greenfield,Common hackberry,18,0.0
Greenfield,Crabapple,18,0.0
Greenfield,Dawn redwood,1,0.0
Greenfield,Eastern redcedar,16,0.0
Greenfield,Elm,2,0.0
Greenfield,Freeman maple,6,0.0
Greenfield,Green ash,26,0.0
Greenfield,Hawthorn,18,0.0
Greenfield,Honeylocust,22,0.0
Greenfield,Kentucky coffeetree,1,0.0
Greenfield,Littleleaf linden,8,0.0
Greenfield,Maple,1,0.0
Greenfield,Norway maple,25,0.0
Greenfield,Norway spruce,6,0.0
Greenfield,Ponderosa pine,3,0.0
Greenfield,Red maple,1,0.0
Greenfield,Red oak,26,0.0
Greenfield,Red pine,9,0.0
Greenfield,Spruce,13,0.0
Greenfield,Sugar maple,61,0.0
